"project","campaignid","sample","family","genus","species","legal.sublegal","count","year","sanctuary","status","site","observer","replicate","sampling.location","depth","gps","way.point","d","time","complexity","algal.cover","latitude","longitude","successful.count","successful.length","date","location"
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","88","Palinuridae","Panulirus","cygnus","Sublegal","5","2014","Armstrong Bay","Fished","City of York","none","88","none","1","ncb1","59","12/30/1899","11:05:00","3","2","-31.994655","115.495719","Yes","Yes","20140125",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","88","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","Fished","City of York","none","88","none","1","ncb1","59","12/30/1899","11:05:00","3","2","-31.994655","115.495719","Yes","Yes","20140125",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","89","Palinuridae","Panulirus","cygnus","Legal","0","2014","Armstrong Bay","Fished","Ricey Beach","none","89","none","1","black","59","12/30/1899","11:00:00","2","2","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","89","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Armstrong Bay","Fished","Ricey Beach","none","89","none","1","black","59","12/30/1899","11:00:00","2","2","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","89","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","Fished","Ricey Beach","none","89","none","1","black","59","12/30/1899","11:00:00","2","2","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","90","Palinuridae","Panulirus","cygnus","Legal","0","2014","Armstrong Bay","Fished","Ricey Beach","none","90","none","1","black","60","12/30/1899","11:02:00","2","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","90","Palinuridae","Panulirus","cygnus","Sublegal","4","2014","Armstrong Bay","Fished","Ricey Beach","none","90","none","1","black","60","12/30/1899","11:02:00","2","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","90","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","Fished","Ricey Beach","none","90","none","1","black","60","12/30/1899","11:02:00","2","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","91","Palinuridae","Panulirus","cygnus","Legal","0","2014","Armstrong Bay","Fished","Ricey Beach","none","91","none","1","black","61","12/30/1899","11:04:00","2","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","91","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Armstrong Bay","Fished","Ricey Beach","none","91","none","1","black","61","12/30/1899","11:04:00","2","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","91","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","Fished","Ricey Beach","none","91","none","1","black","61","12/30/1899","11:04:00","2","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","94","Palinuridae","Panulirus","cygnus","Legal","0","2014","Armstrong Bay","Fished","Ricey Beach","none","94","none","1","black","64","12/30/1899","11:09:00","4","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","94","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Armstrong Bay","Fished","Ricey Beach","none","94","none","1","black","64","12/30/1899","11:09:00","4","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","94","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","Fished","Ricey Beach","none","94","none","1","black","64","12/30/1899","11:09:00","4","3","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","97","Palinuridae","Panulirus","cygnus","Legal","0","2014","Armstrong Bay","Fished","Ricey Beach","none","97","none","1","black","67","12/30/1899","11:15:00","3","1","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","97","Palinuridae","Panulirus","cygnus","Sublegal","3","2014","Armstrong Bay","Fished","Ricey Beach","none","97","none","1","black","67","12/30/1899","11:15:00","3","1","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","97","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","Fished","Ricey Beach","none","97","none","1","black","67","12/30/1899","11:15:00","3","1","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","99","Palinuridae","Panulirus","cygnus","Legal","0","2014","Armstrong Bay","Fished","Ricey Beach","none","99","none","1","jane1","87","12/30/1899","11:03:00","2","1","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","99","Palinuridae","Panulirus","cygnus","Sublegal","4","2014","Armstrong Bay","Fished","Ricey Beach","none","99","none","1","jane1","87","12/30/1899","11:03:00","2","1","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","99","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","Fished","Ricey Beach","none","99","none","1","jane1","87","12/30/1899","11:03:00","2","1","-31.999667","115.48882","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","400","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","Fished","City of York","none","367","none","1","2","12","12/30/1899","12:55:00","2","1","-31.994655","115.495719","Yes","Yes","20150129",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","400","Palinuridae","Panulirus","cygnus","Sublegal","1","2015","Armstrong Bay","Fished","City of York","none","367","none","1","2","12","12/30/1899","12:55:00","2","1","-31.994655","115.495719","Yes","Yes","20150129",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","400","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","Fished","City of York","none","367","none","1","2","12","12/30/1899","12:55:00","2","1","-31.994655","115.495719","Yes","Yes","20150129",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","401","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","Fished","City of York","none","368","none","1","2","13","12/30/1899","12:55:00","3","1","-31.994655","115.495719","Yes","Yes","20150129",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","401","Palinuridae","Panulirus","cygnus","Sublegal","2","2015","Armstrong Bay","Fished","City of York","none","368","none","1","2","13","12/30/1899","12:55:00","3","1","-31.994655","115.495719","Yes","Yes","20150129",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","401","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","Fished","City of York","none","368","none","1","2","13","12/30/1899","12:55:00","3","1","-31.994655","115.495719","Yes","Yes","20150129",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","406","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","4","none","1","3","166","12/30/1899","14:45:00","1","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","406","Palinuridae","Panulirus","cygnus","Sublegal","1","2015","Armstrong Bay","No-take","Little Armstrong","none","4","none","1","3","166","12/30/1899","14:45:00","1","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","406","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","4","none","1","3","166","12/30/1899","14:45:00","1","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","408","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","6","none","1","3","168","12/30/1899","14:45:00","3","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","408","Palinuridae","Panulirus","cygnus","Sublegal","1","2015","Armstrong Bay","No-take","Little Armstrong","none","6","none","1","3","168","12/30/1899","14:45:00","3","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","408","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","6","none","1","3","168","12/30/1899","14:45:00","3","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","409","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","7","none","1","3","169","12/30/1899","14:45:00","2","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","409","Palinuridae","Panulirus","cygnus","Sublegal","1","2015","Armstrong Bay","No-take","Little Armstrong","none","7","none","1","3","169","12/30/1899","14:45:00","2","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","409","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","7","none","1","3","169","12/30/1899","14:45:00","2","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","410","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","8","none","1","3","170","12/30/1899","14:45:00","1","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","410","Palinuridae","Panulirus","cygnus","Sublegal","1","2015","Armstrong Bay","No-take","Little Armstrong","none","8","none","1","3","170","12/30/1899","14:45:00","1","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","410","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","8","none","1","3","170","12/30/1899","14:45:00","1","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","411","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","9","none","1","3","171","12/30/1899","14:45:00","1","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","411","Palinuridae","Panulirus","cygnus","Sublegal","5","2015","Armstrong Bay","No-take","Little Armstrong","none","9","none","1","3","171","12/30/1899","14:45:00","1","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","411","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","9","none","1","3","171","12/30/1899","14:45:00","1","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","416","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","14","none","1","2","936","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","416","Palinuridae","Panulirus","cygnus","Sublegal","3","2015","Armstrong Bay","No-take","Little Armstrong","none","14","none","1","2","936","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","416","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","14","none","1","2","936","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","417","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","15","none","1","2","937","12/30/1899","14:45:00","2","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","417","Palinuridae","Panulirus","cygnus","Sublegal","3","2015","Armstrong Bay","No-take","Little Armstrong","none","15","none","1","2","937","12/30/1899","14:45:00","2","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","417","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","15","none","1","2","937","12/30/1899","14:45:00","2","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","418","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","16","none","1","2","938","12/30/1899","14:45:00","3","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","418","Palinuridae","Panulirus","cygnus","Sublegal","2","2015","Armstrong Bay","No-take","Little Armstrong","none","16","none","1","2","938","12/30/1899","14:45:00","3","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","418","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","16","none","1","2","938","12/30/1899","14:45:00","3","2","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","421","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","19","none","1","2","941","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","421","Palinuridae","Panulirus","cygnus","Sublegal","2","2015","Armstrong Bay","No-take","Little Armstrong","none","19","none","1","2","941","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","421","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","19","none","1","2","941","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","425","Palinuridae","Panulirus","cygnus","Legal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","23","none","1","1","18","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","425","Palinuridae","Panulirus","cygnus","Sublegal","3","2015","Armstrong Bay","No-take","Little Armstrong","none","23","none","1","1","18","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","425","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","23","none","1","1","18","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","426","Palinuridae","Panulirus","cygnus","Legal","1","2015","Armstrong Bay","No-take","Little Armstrong","none","24","none","1","1","19","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","426","Palinuridae","Panulirus","cygnus","Sublegal","0","2015","Armstrong Bay","No-take","Little Armstrong","none","24","none","1","1","19","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
"BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC","426","Palinuridae","Panulirus","cygnus","Unsized","0","2015","Armstrong Bay","No-take","Little Armstrong","none","24","none","1","1","19","12/30/1899","14:45:00","3","1","-31.990553","115.505975","Yes","Yes","20150122",NA
